"","estimate","class_prob"
"2167","no",9.04510961845517e-05
"2168","no",0.292097121477127
"2169","no",0.0379071086645126
"2170","no",0.40471363067627
"2171","no",0.00245276209898293
"2172","no",0.0258790049701929
"2173","no",0.00951402075588703
"2174","no",0.278214991092682
"2175","no",0.476247102022171
"2176","no",0.225889712572098
"2177","no",2.65301719082345e-06
"2178","no",0.0591222271323204
"2179","no",1.28883726802087e-07
"2180","no",0.0131136411800981
"2181","no",0.000336540106218308
"2182","yes",0.650325000286102
"2183","no",5.52988296931289e-07
"2184","no",6.89964826960932e-06
"2185","no",0.132990494370461
"2186","no",2.26035240302735e-06
"2187","no",2.95335187416867e-08
"2188","no",0.204854756593704
"2189","no",9.0098450300502e-07
"2190","no",0.000347502471413463
"2191","no",0.0759571418166161
"2192","no",0.00383060704916716
"2193","no",0.000182447300176136
"2194","no",0.162656486034393
"2195","no",0.272324681282043
"2196","no",7.04736157786101e-06
"2197","no",0.373586773872375
"2198","no",4.35534104781254e-07
"2199","no",3.58495708496775e-05
"2200","no",0.175769850611687
"2201","no",0.0949293226003647
"2202","no",1.57883195406328e-09
"2203","yes",0.650325000286102
"2204","no",0.00270522944629192
"2205","no",0.0453474186360836
"2206","no",0.2075315117836
"2207","no",0.000413115980336443
"2208","no",0.13751120865345
"2209","no",0.127959296107292
"2210","no",0.122500114142895
"2211","no",1.48870327620898e-07
"2212","no",0.191938519477844
"2213","no",8.42607938977835e-09
"2214","no",0.131991699337959
"2215","no",0.000274793477728963
"2216","no",8.29202981549315e-05
"2217","no",7.42060137781664e-06
"2218","no",6.81876429098338e-07
"2219","no",7.1089912125899e-06
"2220","no",0.0951188281178474
"2221","no",0.0975293144583702
"2222","no",0.0884223207831383
"2223","no",0.00173634476959705
"2224","no",0.000549114018213004
"2225","no",0.00303764757700264
"2226","no",0.212367504835129
"2227","no",0.129490345716476
"2228","no",0.188822448253632
"2229","no",8.61736189108342e-05
"2230","no",7.94836741988547e-05
"2231","no",0.000222853836021386
"2232","no",0.0834715962409973
"2233","no",1.96751042125243e-08
"2234","no",0.0618687607347965
"2235","no",0.157250687479973
"2236","no",0.14249275624752
"2237","no",0.206940054893494
"2238","no",0.0109786605462432
"2239","no",0.147502779960632
"2240","no",5.09846768181887e-06
"2241","no",0.0019940547645092
"2242","no",6.67677824139901e-08
"2243","no",0.0243399869650602
"2244","no",2.2097842702351e-06
"2245","no",5.67798679185216e-07
"2246","no",0.00015987639199011
"2247","no",0.000180632559931837
"2248","no",0.0997604578733444
"2249","no",4.20092583226506e-05
"2250","no",2.57248702837387e-05
"2251","no",0.04059037566185
"2252","no",0.000109780216007493
"2253","no",0.187101066112518
"2254","no",0.162887305021286
"2255","no",3.32280978909694e-06
"2256","no",0.000496100052259862
"2257","no",0.000130991567857563
"2258","no",0.111719474196434
"2259","no",9.47264755524202e-09
"2260","no",0.00088553229579702
"2261","no",2.9013301627856e-07
"2262","no",4.79566768241124e-11
"2263","no",0.0396483801305294
"2264","no",0.00145139219239354
"2265","no",0.127539321780205
"2266","no",0.00190648587886244
"2267","no",4.21135482611135e-05
"2268","yes",0.633755564689636
"2269","no",0.188156098127365
"2270","no",9.30886926653329e-06
"2271","no",4.84027623315342e-06
"2272","no",1.0224533980363e-05
"2273","no",4.63864857636054e-09
"2274","no",1.85353894721629e-06
"2275","no",3.21741595143976e-06
"2276","no",3.4479416655131e-08
"2277","no",7.25825702829752e-06
"2278","no",0.0257268622517586
"2279","no",3.07040295410843e-08
"2280","no",7.38114613341168e-05
"2281","no",0.02001085691154
"2282","no",2.18697805394186e-05
"2283","no",0.000226584685151465
"2284","no",0.185341149568558
"2285","no",0.206723093986511
"2286","no",0.0321626402437687
"2287","no",0.00983559433370829
"2288","no",1.64484390552389e-05
"2289","no",0.205333158373833
"2290","no",0.0675064623355865
"2291","no",1.89246850368363e-06
"2292","no",5.25933607775642e-09
"2293","no",0.111716523766518
"2294","no",0.075057178735733
"2295","no",1.53944057501576e-08
"2296","no",0.180498033761978
"2297","no",0.40955001115799
"2298","no",0.00017746705270838
"2299","no",1.77126185008092e-05
"2300","no",0.000344789266819134
"2301","no",9.14401621088246e-09
"2302","no",0.366707295179367
"2303","no",0.0366746783256531
"2304","no",5.61013948754407e-05
"2305","no",0.133748531341553
"2306","no",1.61114548973273e-05
"2307","no",2.04686978477753e-09
"2308","no",0.139570742845535
"2309","no",0.194160833954811
"2310","no",0.266611665487289
"2311","no",0.00447731092572212
"2312","no",2.91766468762944e-07
"2313","no",0.000136073183966801
"2314","no",1.20976881134993e-06
"2315","no",8.19477463664953e-06
"2316","no",0.0847581699490547
"2317","no",0.188906833529472
"2318","no",4.61663403257262e-05
"2319","no",0.140919983386993
"2320","no",0.0921280384063721
"2321","no",0.188002675771713
"2322","no",0.00071020214818418
"2323","no",2.14890306438065e-07
"2324","no",2.17552155845624e-07
"2325","yes",0.630041182041168
"2326","no",1.58012114503947e-09
"2327","no",0.0120456172153354
"2328","no",9.50015532907855e-08
"2329","no",9.00049990093521e-09
"2330","no",0.214807167649269
"2331","no",2.00949671125272e-06
"2332","no",0.0770183354616165
"2333","no",0.0518976449966431
"2334","no",3.98037809645757e-06
"2335","no",3.56600327044987e-09
"2336","no",0.0638085901737213
"2337","no",0.0365586914122105
"2338","no",5.16432237418485e-07
"2339","no",0.14273676276207
"2340","no",0.041802391409874
"2341","no",4.89406447741203e-05
"2342","no",0.00146410858724266
"2343","no",0.175037190318108
"2344","no",2.96180969598936e-05
"2345","no",2.60434916299346e-07
"2346","no",4.91109624078945e-08
"2347","no",7.8962525407178e-09
"2348","no",5.76227976125665e-05
"2349","no",0.0679626613855362
"2350","no",2.46120771407732e-06
"2351","no",0.000409844185924158
"2352","no",0.0881909653544426
"2353","no",2.50745815719711e-05
"2354","no",7.33080232748762e-05
"2355","no",1.21613581427482e-08
"2356","no",0.321191996335983
"2357","no",0.119643449783325
"2358","no",0.0249035730957985
"2359","no",0.0433448031544685
"2360","no",6.20677747065201e-05
"2361","no",3.1116210266191e-06
"2362","no",9.43936465773731e-05
"2363","no",2.65185526870937e-08
"2364","no",0.136559754610062
"2365","no",0.312834620475769
"2366","no",2.205928285548e-05
"2367","no",0.192561641335487
"2368","no",3.06673967997995e-07
"2369","no",1.42788564971852e-06
"2370","no",0.0327453166246414
"2371","no",0.0525208041071892
"2372","no",0.163482382893562
"2373","no",1.10265531816367e-07
"2374","no",6.01316187953671e-08
"2375","no",6.11117627613567e-08
"2376","no",2.5893582389358e-08
"2377","no",0.273646175861359
"2378","no",0.150288417935371
"2379","no",0.000100858938822057
"2380","no",3.54850526740336e-09
"2381","no",0.000531845667865127
"2382","no",1.45115154737141e-05
"2383","yes",0.578383386135101
"2384","no",0.00309719750657678
"2385","no",0.0962259024381638
"2386","no",0.038807850331068
"2387","no",4.22346965933684e-06
"2388","no",0.0205456521362066
"2389","no",0.0935453400015831
"2390","no",0.0331408828496933
"2391","no",5.41474673809716e-06
"2392","no",0.000166286277817562
"2393","no",6.34274783806177e-06
"2394","no",2.14997612602019e-06
"2395","no",2.78505876849522e-06
"2396","no",0.120150998234749
"2397","no",4.96443476549757e-07
"2398","no",0.000823640322778374
"2399","no",0.0108573967590928
"2400","no",5.98666929363389e-08
"2401","no",8.56882979860529e-06
"2402","no",0.212605804204941
"2403","no",7.54699954086391e-07
"2404","no",5.86825126447366e-06
"2405","no",0.138143301010132
"2406","no",5.29885255673435e-06
"2407","no",0.135105162858963
"2408","no",0.0954606384038925
"2409","no",0.229246348142624
"2410","no",0.141993418335915
"2411","no",8.64853788584696e-08
"2412","no",1.00569313872256e-05
"2413","no",0.147279351949692
"2414","no",0.117323637008667
"2415","no",0.18020886182785
"2416","no",1.80498975765886e-08
"2417","no",0.0604494661092758
"2418","no",4.06732425517475e-07
"2419","no",0.0957129374146461
"2420","no",0.0794766992330551
"2421","no",0.00334864039905369
"2422","no",0.112097628414631
"2423","no",0.0203063674271107
"2424","no",5.85268026043195e-07
"2425","no",0.000507047050632536
"2426","no",0.0929262489080429
"2427","no",0.161652371287346
"2428","no",0.03371362388134
"2429","no",0.00860693864524364
"2430","no",2.3709722185572e-08
"2431","no",0.00736464047804475
"2432","no",0.000178753849468194
"2433","no",1.22556286896724e-06
"2434","no",3.79820562557143e-06
"2435","no",2.06007044312173e-07
"2436","no",7.80873449457431e-07
"2437","no",0.225369498133659
"2438","no",0.000447740749223158
"2439","no",0.296795397996902
"2440","no",0.139339283108711
"2441","no",5.36167839015889e-08
"2442","no",2.55094541046219e-08
"2443","no",1.07012088079728e-08
"2444","no",0.0111913941800594
"2445","no",5.25301038578618e-06
"2446","no",0.147489979863167
"2447","no",3.27613233821467e-05
"2448","no",1.52680286191753e-07
"2449","no",1.28669430665695e-09
"2450","no",0.266414552927017
"2451","no",0.135624632239342
"2452","no",9.99757054920281e-10
"2453","no",0.156941026449203
"2454","no",0.268142133951187
"2455","no",0.0478394478559494
"2456","no",4.67301579192281e-05
"2457","no",0.173120498657227
"2458","no",0.000995381269603968
"2459","no",0.0816285014152527
"2460","no",0.134130403399467
"2461","no",3.45214139088057e-05
"2462","no",0.000526254298165441
"2463","no",0.247943997383118
"2464","no",0.244869217276573
"2465","no",6.64253889226529e-07
"2466","no",0.00786005984991789
"2467","no",0.254398196935654
"2468","no",0.000406093167839572
"2469","no",4.14142505178461e-06
"2470","no",0.309052050113678
"2471","no",2.59434187910301e-07
"2472","no",6.23473397354246e-07
"2473","no",1.61893005667935e-08
"2474","no",0.262405723333359
"2475","no",0.296546667814255
"2476","no",0.117269679903984
"2477","no",3.81001041205309e-06
"2478","no",2.78375300695188e-05
"2479","no",0.363379150629044
"2480","no",0.000369847257388756
"2481","no",0.000308624235913157
"2482","no",0.174366444349289
"2483","no",2.99860545283082e-07
"2484","no",0.153489217162132
"2485","no",3.24712312593789e-10
"2486","no",0.330501884222031
"2487","no",4.48097171101836e-06
"2488","no",0.0168228074908257
"2489","no",5.91548905504169e-06
"2490","no",0.114686109125614
"2491","no",4.51499516884724e-07
"2492","no",1.84189520950895e-05
"2493","no",0.0111794909462333
"2494","no",3.70675661542919e-05
"2495","no",0.119159668684006
"2496","no",0.220964461565018
"2497","no",0.0149385361000896
"2498","no",4.35989105929124e-10
"2499","no",2.16724765778054e-06
"2500","no",0.00511806132271886
"2501","no",0.0121794613078237
"2502","no",0.00614218087866902
"2503","no",2.38331522268709e-05
"2504","no",0.133431568741798
"2505","no",1.39857422709611e-06
"2506","no",0.0742959678173065
"2507","no",0.00010519748320803
"2508","no",7.39915458325413e-06
"2509","no",0.277286767959595
"2510","no",0.00159593194257468
"2511","no",0.331542402505875
"2512","yes",0.521768569946289
"2513","no",0.108740359544754
"2514","no",0.140272662043571
"2515","no",9.70133187365718e-05
"2516","no",0.14058555662632
"2517","no",1.45165847698081e-06
"2518","no",0.0683067142963409
"2519","no",0.235862866044044
"2520","no",0.272204518318176
"2521","no",1.47205810208106e-05
"2522","yes",0.647379696369171
"2523","no",9.48480646911776e-07
"2524","no",3.78541836765223e-10
"2525","no",0.0866061374545097
"2526","no",0.000431861146353185
"2527","no",0.17835995554924
"2528","no",0.00113044341560453
"2529","no",2.35845345741836e-05
"2530","no",3.30072657561686e-06
"2531","no",0.304089814424515
"2532","no",0.00035267521161586
"2533","no",0.159938871860504
"2534","no",0.105183385312557
"2535","no",0.0772255510091782
"2536","no",0.177484273910522
"2537","no",0.0532246865332127
"2538","no",0.101098224520683
"2539","no",0.0663983598351479
"2540","no",0.128618717193604
"2541","no",4.28874445788097e-05
"2542","no",0.000188588397577405
"2543","no",0.165395215153694
"2544","no",0.339490622282028
"2545","no",0.184443444013596
"2546","no",0.178627982735634
"2547","no",4.62957316926804e-08
"2548","no",0.165728747844696
"2549","yes",0.650325000286102
"2550","no",0.000764872005674988
"2551","no",0.178534224629402
"2552","no",0.331387639045715
"2553","no",0.16520032286644
"2554","no",0.000915107084438205
"2555","no",0.134416624903679
"2556","no",3.80736855731811e-05
"2557","no",0.135732024908066
"2558","no",3.37785277224611e-05
"2559","no",0.00109980918932706
"2560","no",7.61171925489634e-09
"2561","no",0.109927959740162
"2562","no",0.0221276115626097
"2563","no",6.32419960311381e-06
"2564","no",0.108117155730724
"2565","no",0.252770572900772
"2566","no",0.144330248236656
"2567","no",0.0620747432112694
"2568","no",1.1845856988657e-06
"2569","no",3.74028644500868e-07
"2570","no",4.01980378228473e-06
"2571","no",8.5986179954034e-08
"2572","no",3.60331296178629e-06
"2573","no",6.88078955590754e-07
"2574","no",0.0131987277418375
"2575","no",0.00596479699015617
"2576","no",4.0078875827021e-06
"2577","no",0.00187945470679551
"2578","no",0.0300833638757467
"2579","no",1.62359265232226e-05
"2580","no",0.0678869634866714
"2581","no",0.000374670751625672
"2582","no",0.000113542744657025
"2583","no",0.0276213809847832
"2584","no",0.00584161095321178
"2585","no",1.7813313206716e-06
"2586","no",8.42045633220323e-09
"2587","no",9.45045144362666e-07
"2588","yes",0.630715310573578
"2589","no",0.132424607872963
"2590","no",7.76366903210146e-07
"2591","no",2.07438731081311e-07
"2592","no",0.000203078525373712
"2593","no",0.00796282757073641
"2594","no",0.000135613212478347
"2595","no",0.260172039270401
"2596","no",0.00915441103279591
"2597","no",0.000918379460927099
"2598","no",9.72128646026249e-07
"2599","no",8.15282692201436e-05
"2600","no",0.0627055019140244
"2601","no",0.1967743486166
"2602","no",0.139643713831902
"2603","no",0.207898154854774
"2604","no",7.55522506779016e-08
"2605","no",0.177163898944855
"2606","no",0.229644790291786
"2607","no",6.180481705087e-06
"2608","no",0.142935395240784
"2609","no",0.0719588547945023
"2610","no",1.25574028952968e-09
"2611","no",0.0475195944309235
"2612","no",0.252039879560471
"2613","no",0.281842648983002
"2614","no",6.38402039565555e-11
"2615","no",4.94678643008228e-05
"2616","no",4.38377082900843e-06
"2617","no",0.229287251830101
"2618","no",0.119364194571972
"2619","no",1.10867786133895e-05
"2620","no",0.0072218906134367
"2621","no",0.037101786583662
"2622","no",4.74428998131771e-06
"2623","no",5.44613067177124e-06
"2624","no",0.0480076260864735
"2625","no",1.46568299896899e-05
"2626","no",1.08578596780262e-07
"2627","no",0.0667422860860825
"2628","no",0.0832913368940353
"2629","no",0.163280516862869
"2630","no",0.218704208731651
"2631","no",0.237308889627457
"2632","no",3.11144358420279e-05
"2633","no",0.367245733737946
"2634","no",3.0538183182216e-06
"2635","no",0.077105425298214
"2636","no",0.295874804258347
"2637","no",1.62095802807016e-05
"2638","no",0.00158346793614328
"2639","no",6.65683970169084e-08
"2640","no",0.000717557792086154
"2641","no",0.193161383271217
"2642","no",0.072088323533535
"2643","no",0.0412685833871365
"2644","no",0.117677941918373
"2645","no",1.7600478940949e-06
"2646","no",0.274827986955643
"2647","no",0.00238039740361273
"2648","no",0.000159390838234685
"2649","no",3.49051188095473e-05
"2650","no",7.55960854803561e-06
"2651","no",0.0191121306270361
"2652","no",0.340126425027847
"2653","no",3.52848701368202e-06
"2654","no",0.000127615014207549
"2655","yes",0.53523313999176
"2656","no",0.16875347495079
"2657","no",8.34110096548102e-07
"2658","no",3.55538440999226e-06
"2659","no",0.0493536852300167
"2660","no",0.0629966259002686
"2661","no",4.35713764090906e-06
"2662","no",0.000283975416095927
"2663","no",0.000150056162965484
"2664","no",0.140038952231407
"2665","no",4.25434372175459e-08
"2666","no",0.0127146309241652
"2667","no",0.113287210464478
"2668","no",0.000187788464245386
"2669","no",0.258138597011566
"2670","no",0.176246792078018
"2671","no",0.17479544878006
"2672","no",2.33468171018103e-07
"2673","no",0.25392484664917
"2674","no",0.194825559854507
"2675","no",1.44712594192242e-05
"2676","no",0.232540339231491
"2677","no",0.00103313568979502
"2678","no",8.60281852510525e-06
"2679","no",0.000118948133604135
"2680","no",3.70643027380879e-09
"2681","no",4.30458057962824e-05
"2682","no",0.0364462733268738
"2683","no",0.0137475496158004
"2684","no",0.196668937802315
"2685","no",4.54097310864654e-08
"2686","no",3.47451423294842e-05
"2687","no",0.197517231106758
"2688","no",0.000229571931413375
"2689","no",0.0244460552930832
"2690","no",2.25440635404084e-06
"2691","no",4.339015140431e-05
"2692","no",0.000563877925742418
"2693","no",9.66466700447199e-07
"2694","yes",0.518768727779388
"2695","no",1.41826731692163e-07
"2696","no",0.0341137871146202
"2697","no",5.76092418214103e-09
"2698","no",8.89522743818816e-06
"2699","no",0.0188519023358822
"2700","no",0.131155893206596
"2701","no",0.0346981287002563
"2702","no",0.11336687207222
"2703","no",0.0175399910658598
"2704","no",1.29047791119774e-07
"2705","no",0.00559956580400467
"2706","no",2.30492491937184e-06
"2707","no",0.221900299191475
"2708","no",1.42709708939037e-07
"2709","no",0.00406211847439408
"2710","yes",0.650325000286102
"2711","no",0.000137290742713958
"2712","no",2.34747865590634e-08
"2713","no",2.14253050216939e-05
"2714","no",6.78135038469918e-05
"2715","no",0.0163354463875294
"2716","no",0.0994445458054543
"2717","no",0.417751550674438
"2718","no",1.10583357582072e-07
"2719","no",5.22018535775715e-06
"2720","no",1.6451811461593e-05
"2721","yes",0.650325000286102
"2722","no",0.31822744011879
"2723","no",0.138733878731728
"2724","yes",0.586751341819763
"2725","no",0.0966725870966911
"2726","no",0.00058478896971792
"2727","no",0.202878460288048
"2728","no",5.73018514842261e-05
"2729","no",0.000142656674142927
"2730","no",0.0689514130353928
"2731","no",7.61042695529568e-09
"2732","no",5.48487644191908e-10
"2733","no",0.0802133083343506
"2734","no",0.114918410778046
"2735","no",0.0625659227371216
"2736","no",0.128592073917389
"2737","no",0.0219166111201048
"2738","no",2.48681171797216e-05
"2739","no",1.82895121270121e-07
"2740","no",5.19892637385055e-06
"2741","no",0.0669932812452316
"2742","yes",0.522469818592072
"2743","no",1.10669615693837e-08
"2744","no",0.273654997348785
"2745","no",0.22525118291378
"2746","no",1.15551792987389e-05
"2747","no",5.28008695255267e-06
"2748","no",0.00463036634027958
"2749","no",2.59832836491114e-06
"2750","no",0.00367065845057368
"2751","no",0.000715089961886406
"2752","no",0.19724640250206
"2753","no",1.96167420654092e-05
"2754","no",3.74105002265424e-06
"2755","no",0.00934433098882437
"2756","no",1.42737790156389e-05
"2757","no",0.134697005152702
"2758","no",0.100926741957664
"2759","no",0.0373901315033436
"2760","no",0.208834633231163
"2761","no",0.0744490474462509
"2762","no",0.118011876940727
"2763","no",8.03457351139514e-06
"2764","no",1.89828419649984e-09
"2765","no",0.092785008251667
"2766","no",0.358245253562927
"2767","no",0.197753593325615
"2768","no",5.02706971019506e-05
"2769","no",6.34903608442983e-06
"2770","no",9.83709687716328e-05
"2771","no",0.000217545864870772
"2772","no",7.47075318940915e-05
"2773","no",1.80685841288941e-10
"2774","no",0.048971600830555
"2775","no",0.307674050331116
"2776","no",0.237796276807785
"2777","no",0.0222166944295168
"2778","no",0.00153731682803482
"2779","no",0.01723956130445
"2780","no",0.118575438857079
"2781","no",1.79651316045693e-08
"2782","no",0.457416951656342
"2783","no",0.132157623767853
"2784","no",0.495748370885849
"2785","no",0.000989140942692757
"2786","no",1.24003895507485e-06
"2787","no",4.95476228934422e-07
"2788","no",0.406505525112152
"2789","no",8.49525172430532e-11
"2790","no",0.0572968162596226
"2791","no",0.179671809077263
"2792","no",7.59583417675458e-05
"2793","no",0.0785908773541451
"2794","no",0.173049494624138
"2795","no",0.00109333090949804
"2796","no",0.159970715641975
"2797","no",3.4562821383588e-05
"2798","no",9.94392735265137e-07
"2799","no",7.6519136200659e-06
"2800","no",6.789490303305e-09
"2801","no",0.00920075923204422
"2802","no",8.06495372671634e-05
"2803","no",0.142994269728661
"2804","no",0.223193138837814
"2805","no",0.0809643268585205
"2806","no",9.98182222247124e-05
"2807","no",0.147768676280975
"2808","yes",0.611119866371155
"2809","no",1.34239064664143e-06
"2810","no",0.203214332461357
"2811","no",0.0721965581178665
"2812","no",3.19356701083962e-07
"2813","no",0.0898536667227745
"2814","no",8.59904030221514e-05
"2815","no",9.06815148482565e-06
"2816","no",0.0232987310737371
"2817","no",2.63846899883902e-09
"2818","no",0.350308448076248
"2819","no",1.56447992338826e-08
"2820","no",0.000194774140254594
"2821","no",6.11897630733438e-05
"2822","no",0.0779327750205994
"2823","no",0.210306271910667
"2824","no",1.14166534004312e-08
"2825","no",0.049313485622406
"2826","no",0.00721708545461297
"2827","no",5.07777513121255e-05
"2828","no",3.50130378024005e-08
"2829","no",0.102903887629509
"2830","no",6.41214626284636e-07
"2831","no",0.000216935863136314
"2832","no",0.186410412192345
"2833","no",1.00513597445229e-08
"2834","no",0.189623832702637
"2835","no",0.156716376543045
"2836","no",7.61040791985579e-05
"2837","no",0.148529872298241
"2838","no",0.00111016700975597
"2839","yes",0.554204344749451
"2840","no",0.0338399335741997
"2841","no",0.110662713646889
"2842","no",3.28090027323924e-05
"2843","no",0.00589471403509378
"2844","no",0.000136891379952431
"2845","no",1.33326448121807e-05
"2846","no",5.05384377902374e-06
"2847","no",0.00562926148995757
"2848","no",2.25559475097725e-07
"2849","no",6.06828677973681e-07
"2850","no",0.127358511090279
"2851","no",0.0643297657370567
"2852","no",0.00504623027518392
"2853","no",9.91346027490181e-08
"2854","no",7.81869928800916e-08
"2855","no",0.397329688072205
"2856","no",0.49035906791687
"2857","no",0.00178374000824988
"2858","no",0.000131146545754746
"2859","no",1.35594773382763e-05
"2860","no",1.3121557174145e-07
"2861","no",0.0559608638286591
"2862","no",4.4767898543796e-06
"2863","no",3.03268661809852e-05
"2864","no",0.151316940784454
"2865","no",0.000122461278806441
"2866","no",0.0747876241803169
"2867","no",0.109256289899349
"2868","no",3.12507921762517e-07
"2869","no",3.1997299775044e-12
"2870","no",0.0382487960159779
"2871","no",0.000737311202101409
"2872","no",0.00747759360820055
"2873","no",0.148246869444847
"2874","no",0.000887536793015897
"2875","no",0.278521150350571
"2876","no",0.0917652919888496
"2877","no",0.00159373774658889
"2878","no",1.66508209531457e-06
"2879","no",0.0708071365952492
"2880","no",5.12893302584416e-06
"2881","no",0.0232869405299425
"2882","no",5.81498024985194e-05
"2883","no",0.146595880389214
"2884","no",3.58267834599246e-06
"2885","no",0.00387683790177107
"2886","no",0.0230855159461498
"2887","no",3.12373413180467e-06
"2888","no",4.8627621254127e-06
"2889","no",0.00837045721709728
"2890","no",0.000294614816084504
"2891","no",7.75232474552467e-05
"2892","no",0.224260374903679
"2893","no",0.064545065164566
"2894","no",4.28201292379526e-06
"2895","no",0.0117619195953012
"2896","no",1.17389475917662e-09
"2897","no",0.00170421123038977
"2898","no",0.0384743586182594
"2899","no",0.0904551669955254
"2900","no",1.45292824527132e-05
"2901","no",0.000679340620990843
"2902","no",4.22585326305125e-05
"2903","no",0.0807097628712654
"2904","no",0.12988343834877
"2905","no",3.45813873536827e-06
"2906","no",1.79753158136009e-07
"2907","no",0.221288591623306
"2908","no",9.63635784501093e-07
"2909","no",0.0852476060390472
"2910","no",0.223468720912933
"2911","no",0.244283631443977
"2912","no",1.42659089874542e-07
"2913","no",5.03206587509908e-09
"2914","no",0.173073291778564
"2915","no",1.00447869044729e-06
"2916","no",8.87109927134588e-05
"2917","no",0.285906076431274
"2918","no",1.1363275653764e-08
"2919","no",1.30309013002261e-06
"2920","no",0.000147638711496256
"2921","no",0.0400356464087963
"2922","no",0.325868159532547
"2923","no",0.137783825397491
"2924","no",0.088910236954689
"2925","no",1.1358072697476e-05
"2926","no",8.73145733493175e-09
"2927","no",8.3879342128057e-05
"2928","no",0.157305389642715
"2929","no",0.11572141200304
"2930","no",0.0503635853528976
"2931","no",0.030359722673893
"2932","no",0.184988647699356
"2933","no",0.0971206873655319
"2934","no",0.114893473684788
"2935","no",0.19116136431694
"2936","no",5.27362260527298e-07
"2937","no",4.30990695576838e-07
"2938","no",0.218046247959137
"2939","no",1.22335923151695e-05
"2940","no",1.56916275528829e-08
"2941","no",0.257610827684402
"2942","no",0.00022375189291779
"2943","no",0.06451715528965
"2944","no",1.99313063831141e-08
"2945","no",9.40203972277232e-06
"2946","no",0.0922943204641342
"2947","no",4.27109534939518e-06
"2948","no",0.0227889716625214
"2949","no",0.214680597186089
"2950","no",0.0794304236769676
"2951","no",1.55271109747446e-07
"2952","no",3.92078106870031e-07
"2953","no",0.439585298299789
"2954","no",1.45157940778518e-07
"2955","no",0.120977893471718
"2956","no",7.2725502832327e-05
"2957","no",5.41773761142395e-06
"2958","no",1.01576881661458e-06
"2959","no",0.00267212651669979
"2960","yes",0.650325000286102
"2961","no",7.28866619836843e-11
"2962","no",2.65339804172982e-05
"2963","no",0.165723249316216
"2964","no",3.15782955340183e-08
"2965","no",2.07111097552115e-05
"2966","no",7.12151959305629e-05
"2967","no",0.2177614569664
"2968","no",8.5091232904233e-06
"2969","no",0.000232607184443623
"2970","no",1.24373609651229e-05
"2971","no",2.37308213399956e-05
"2972","no",4.84116171719506e-05
"2973","no",3.77550077246269e-06
"2974","no",7.40924151614308e-05
"2975","no",0.124225825071335
"2976","no",0.148633405566216
"2977","no",5.08132616232615e-05
"2978","no",3.59042787749786e-05
"2979","no",0.000418589712353423
"2980","no",0.00045697734458372
"2981","no",8.20914374344284e-06
"2982","no",0.134973347187042
"2983","no",9.2045491328463e-05
"2984","no",0.0280333440750837
"2985","yes",0.650325000286102
"2986","no",0.140720367431641
"2987","no",0.202909141778946
"2988","no",5.67504821447073e-06
"2989","no",0.0691605880856514
"2990","no",0.310433894395828
"2991","no",0.000454824417829514
"2992","no",0.0562365502119064
"2993","no",0.161452576518059
"2994","no",1.59459921178495e-06
"2995","no",0.242764249444008
"2996","no",9.96874632619438e-07
"2997","no",0.0202947705984116
"2998","no",0.102419063448906
"2999","no",0.00180041091516614
"3000","no",2.60503242088816e-07
"3001","no",0.37145122885704
"3002","no",1.13436557924729e-08
"3003","no",8.01279043116665e-08
"3004","no",0.00197055586613715
"3005","no",0.02324228733778
"3006","yes",0.650325000286102
"3007","no",0.211428463459015
"3008","no",0.0218298565596342
"3009","no",1.29862200992648e-05
"3010","no",0.108113311231136
"3011","no",4.65868151877658e-06
"3012","no",0.0645161792635918
"3013","no",0.350506275892258
"3014","no",2.94571056436155e-09
"3015","no",0.0614921525120735
"3016","no",0.284857034683228
"3017","no",0.244185045361519
"3018","no",5.97650978306774e-05
"3019","no",0.22565370798111
"3020","no",0.122971020638943
"3021","no",0.192692339420319
"3022","no",4.9749519348552e-07
"3023","no",3.82169946533395e-06
"3024","no",0.087386280298233
"3025","no",5.75864120833103e-08
"3026","no",1.74321730384008e-08
"3027","no",0.000244253751588985
"3028","no",6.60712839817279e-06
"3029","no",0.129740759730339
"3030","no",0.0101871304214001
"3031","no",5.70952352063614e-08
"3032","no",0.181478187441826
"3033","no",0.0843327343463898
"3034","no",0.125247314572334
"3035","no",6.93818901709164e-06
"3036","no",1.11421085691177e-08
"3037","no",0.175879716873169
"3038","no",0.000809114542789757
"3039","no",0.207783728837967
"3040","no",0.000536353560164571
"3041","no",0.0636866837739944
"3042","no",0.00039860449032858
"3043","no",0.18194018304348
"3044","no",0.188518419861794
"3045","no",0.00292655220255256
"3046","no",3.96703535443521e-06
"3047","no",0.0562598370015621
"3048","no",0.000154013454448432
"3049","no",0.273113220930099
"3050","no",8.400470505876e-07
"3051","no",2.61971922554949e-06
"3052","no",0.236469388008118
"3053","no",2.59573539551639e-07
"3054","no",1.68981932802126e-05
"3055","no",0.251559257507324
"3056","no",0.0311384554952383
"3057","no",0.26623472571373
"3058","no",0.0976425632834435
"3059","no",1.10600501557201e-06
"3060","no",2.23027527113118e-07
"3061","no",0.22966742515564
"3062","no",0.00532189942896366
"3063","yes",0.650325000286102
"3064","no",0.300851225852966
"3065","no",0.0267256572842598
"3066","no",2.10756468277395e-07
"3067","no",2.51567144005094e-05
"3068","no",0.00270648393779993
"3069","no",0.0733488872647285
"3070","no",0.0925259217619896
